"Index","Symbol","Dividend_Date","Increase_Num","Increase_Year","Price_Date","Timeframe","Open","High","Low","Close"
"237","BEN",2021-12-30,4,2021,2021-12-31,"After",33.4799995422363,33.7700004577637,33.4300003051758,33.4900016784668
"238","BEN",2020-12-30,5,2020,2020-12-29,"Before",25.1700000762939,25.2099990844727,24.7099990844727,24.7999992370605
"239","BEN",2020-12-30,5,2020,2020-12-30,"During",24.6499996185303,24.9599990844727,24.6100006103516,24.7800006866455
"240","BEN",2020-12-30,5,2020,2020-12-31,"After",24.7000007629395,25.0100002288818,24.5200004577637,24.9899997711182
"241","BKH",2024-02-15,1,2024,2024-02-14,"Before",51.2999992370605,51.689998626709,50.7799987792969,51.4199981689453
"242","BKH",2024-02-15,1,2024,2024-02-15,"During",51.1100006103516,52.4900016784668,51.0200004577637,52.3600006103516
"243","BKH",2024-02-15,1,2024,2024-02-16,"After",51.9700012207031,52.5800018310547,51.6699981689453,52.0800018310547
"244","BKH",2022-11-16,2,2022,2022-11-15,"Before",67.2900009155273,67.8000030517578,66.5899963378906,67.4000015258789
"245","BKH",2022-11-16,2,2022,2022-11-16,"During",66.9300003051758,67.4700012207031,66.4499969482422,66.9700012207031
"246","BKH",2022-11-16,2,2022,2022-11-17,"After",66.5299987792969,66.75,66.0500030517578,66.5
"247","BKH",2021-11-16,3,2021,2021-11-15,"Before",65.4800033569336,66.120002746582,65.1500015258789,66.120002746582
"248","BKH",2021-11-16,3,2021,2021-11-16,"During",65.5699996948242,65.8399963378906,64.4400024414062,64.5899963378906
"249","BKH",2021-11-16,3,2021,2021-11-17,"After",64.4400024414062,64.7399978637695,63.7299995422363,64.5400009155273
"250","BKH",2020-11-16,4,2020,2020-11-13,"Before",62.75,63.4500007629395,62.3600006103516,63.1100006103516
"251","BKH",2020-11-16,4,2020,2020-11-16,"During",63.810001373291,65.1100006103516,63.5999984741211,65.0800018310547
"252","BKH",2020-11-16,4,2020,2020-11-17,"After",64.6699981689453,65.2200012207031,64.120002746582,64.6800003051758
"253","BKH",2019-11-15,5,2019,2019-11-14,"Before",75.7799987792969,76.629997253418,75.7200012207031,76.0800018310547
"254","BKH",2019-11-15,5,2019,2019-11-15,"During",75.5400009155273,76.1699981689453,75.0899963378906,75.5899963378906
"255","BKH",2019-11-15,5,2019,2019-11-18,"After",75.620002746582,76.379997253418,75.620002746582,76.129997253418
"256","BMI",2024-08-23,1,2024,2024-08-22,"Before",205.050003051758,206.039993286133,202.440002441406,203.300003051758
"257","BMI",2024-08-23,1,2024,2024-08-23,"During",204,206.440002441406,202.830001831055,202.940002441406
"258","BMI",2024-08-23,1,2024,2024-08-26,"After",204.869995117188,207.5,204.059997558594,204.880004882812
"259","BMI",2023-08-24,2,2023,2023-08-23,"Before",160.759994506836,164.070007324219,159.089996337891,162.839996337891
"260","BMI",2023-08-24,2,2023,2023-08-24,"During",162.570007324219,164.399993896484,160.589996337891,161.070007324219
"261","BMI",2023-08-24,2,2023,2023-08-25,"After",162.589996337891,163.789993286133,161.100006103516,162.699996948242
"262","BMI",2022-08-25,3,2022,2022-08-24,"Before",97.8399963378906,98.870002746582,97.0899963378906,98.1699981689453
"263","BMI",2022-08-25,3,2022,2022-08-25,"During",98.2799987792969,99.9199981689453,98.0199966430664,99.8199996948242
"264","BMI",2022-08-25,3,2022,2022-08-26,"After",99.8199996948242,100.25,96.879997253418,97.0699996948242
"265","BMI",2021-08-26,4,2021,2021-08-25,"Before",106.930000305176,107.629997253418,105.839996337891,105.949996948242
"266","BMI",2021-08-26,4,2021,2021-08-26,"During",105.459999084473,105.580001831055,104.669998168945,104.830001831055
"267","BMI",2021-08-26,4,2021,2021-08-27,"After",105.050003051758,107.970001220703,105.050003051758,107.180000305176
"268","BMI",2020-08-27,5,2020,2020-08-26,"Before",64.2699966430664,64.2699966430664,62.9799995422363,63.0499992370605
"269","BMI",2020-08-27,5,2020,2020-08-27,"During",63.3600006103516,63.3600006103516,61.8300018310547,62.2000007629395
"270","BMI",2020-08-27,5,2020,2020-08-28,"After",62.4199981689453,62.560001373291,61.4700012207031,62.1699981689453
"271","BRC",2024-10-10,1,2024,2024-10-09,"Before",75.0899963378906,75.4700012207031,74.5100021362305,75
"272","BRC",2024-10-10,1,2024,2024-10-10,"During",74.4000015258789,74.4000015258789,73.7399978637695,73.9599990844727
"273","BRC",2024-10-10,1,2024,2024-10-11,"After",74.4000015258789,75.129997253418,74.0800018310547,74.9700012207031
"274","BRC",2023-10-06,2,2023,2023-10-05,"Before",55.6199989318848,56.189998626709,55.3800010681152,55.3800010681152
"275","BRC",2023-10-06,2,2023,2023-10-06,"During",55.0299987792969,56.1800003051758,55.0299987792969,55.7599983215332
"276","BRC",2023-10-06,2,2023,2023-10-09,"After",55.6500015258789,56.0299987792969,54.6599998474121,55.5699996948242
"277","BRC",2022-10-06,3,2022,2022-10-05,"Before",43.0400009155273,43.3800010681152,42.5299987792969,43.0499992370605
"278","BRC",2022-10-06,3,2022,2022-10-06,"During",42.6300010681152,43.0299987792969,42.5299987792969,42.939998626709
"279","BRC",2022-10-06,3,2022,2022-10-07,"After",42.6599998474121,42.75,41.75,42.25
"280","BRC",2021-10-07,4,2021,2021-10-06,"Before",51.0900001525879,51.3800010681152,50.5400009155273,51.1699981689453
"281","BRC",2021-10-07,4,2021,2021-10-07,"During",51.2000007629395,52.1199989318848,51.2000007629395,51.560001373291
"282","BRC",2021-10-07,4,2021,2021-10-08,"After",51.5400009155273,51.5400009155273,50.7099990844727,50.7999992370605
"283","BRC",2020-10-08,5,2020,2020-10-07,"Before",42.6699981689453,43.0099983215332,41.9500007629395,42.1699981689453
"284","BRC",2020-10-08,5,2020,2020-10-08,"During",42.3699989318848,42.7900009155273,41.9199981689453,42.4300003051758
"285","BRC",2020-10-08,5,2020,2020-10-09,"After",42.9000015258789,42.9700012207031,41.8699989318848,41.9199981689453
"286","BRO",2024-11-06,1,2024,2024-11-05,"Before",105.279998779297,107.610000610352,105.180000305176,107.599998474121
"287","BRO",2024-11-06,1,2024,2024-11-06,"During",114.080001831055,114.080001831055,107.529998779297,110.809997558594
"288","BRO",2024-11-06,1,2024,2024-11-07,"After",110.919998168945,111.059997558594,109.669998168945,110.349998474121
"289","BRO",2023-10-31,2,2023,2023-10-30,"Before",68.0899963378906,69.120002746582,67.6500015258789,68.870002746582
"290","BRO",2023-10-31,2,2023,2023-10-31,"During",68.9199981689453,69.8199996948242,68.6399993896484,69.4199981689453
"291","BRO",2023-10-31,2,2023,2023-11-01,"After",69.6999969482422,69.8600006103516,68.4199981689453,69.3000030517578
"292","BRO",2022-11-01,3,2022,2022-10-31,"Before",58.4300003051758,59.2200012207031,58.0699996948242,58.7900009155273
"293","BRO",2022-11-01,3,2022,2022-11-01,"During",59.0400009155273,59.1800003051758,58.3499984741211,58.6500015258789
"294","BRO",2022-11-01,3,2022,2022-11-02,"After",58.6800003051758,58.8699989318848,57.0299987792969,57.1399993896484
"295","BRO",2021-11-02,4,2021,2021-11-01,"Before",63.2799987792969,63.2999992370605,61.4000015258789,61.8699989318848
"296","BRO",2021-11-02,4,2021,2021-11-02,"During",61.8699989318848,63.1199989318848,61.7999992370605,62.7299995422363
"297","BRO",2021-11-02,4,2021,2021-11-03,"After",62.7799987792969,63.5200004577637,61.0099983215332,61.8199996948242
"298","BRO",2020-11-03,5,2020,2020-11-02,"Before",44.060001373291,44.810001373291,43.8899993896484,44.5
"299","BRO",2020-11-03,5,2020,2020-11-03,"During",44.939998626709,44.939998626709,44.1800003051758,44.3199996948242
"300","BRO",2020-11-03,5,2020,2020-11-04,"After",44.1300010681152,46.4599990844727,44.0800018310547,45.8899993896484
"301","CAH",2024-07-01,1,2024,2024-06-28,"Before",100.040000915527,100.599998474121,98.0800018310547,98.3199996948242
"302","CAH",2024-07-01,1,2024,2024-07-01,"During",98.1699981689453,99.5199966430664,97.4100036621094,97.7600021362305
"303","CAH",2024-07-01,1,2024,2024-07-02,"After",97.7600021362305,97.7699966430664,96.0899963378906,96.5400009155273
"304","CAH",2023-06-30,2,2023,2023-06-29,"Before",93.8399963378906,94.3000030517578,93.4000015258789,93.9199981689453
"305","CAH",2023-06-30,2,2023,2023-06-30,"During",93.8000030517578,95.0999984741211,93.5899963378906,94.5699996948242
"306","CAH",2023-06-30,2,2023,2023-07-03,"After",93.8300018310547,94.8000030517578,93.4199981689453,94.5899963378906
"307","CAH",2022-06-30,3,2022,2022-06-29,"Before",54.310001373291,54.4700012207031,53.4700012207031,53.689998626709
"308","CAH",2022-06-30,3,2022,2022-06-30,"During",52.8600006103516,52.9500007629395,51.9599990844727,52.2700004577637
"309","CAH",2022-06-30,3,2022,2022-07-01,"After",52.4799995422363,53.1800003051758,51.8400001525879,53.0999984741211
"310","CAH",2021-06-30,4,2021,2021-06-29,"Before",57.4599990844727,58.1500015258789,57.2599983215332,57.4000015258789
"311","CAH",2021-06-30,4,2021,2021-06-30,"During",57,57.2099990844727,56.5699996948242,57.0900001525879
"312","CAH",2021-06-30,4,2021,2021-07-01,"After",57.1399993896484,58.4000015258789,57.1399993896484,57.939998626709
"313","CAH",2020-06-30,5,2020,2020-06-29,"Before",50.9599990844727,51.9700012207031,50.9300003051758,51.9700012207031
"314","CAH",2020-06-30,5,2020,2020-06-30,"During",51.2799987792969,52.5699996948242,50.8300018310547,52.189998626709
"315","CAH",2020-06-30,5,2020,2020-07-01,"After",52.3199996948242,52.5800018310547,51.4599990844727,51.6800003051758
"316","CASY",2024-08-01,1,2024,2024-07-31,"Before",390.029998779297,391.649993896484,384.760009765625,387.839996337891
"317","CASY",2024-08-01,1,2024,2024-08-01,"During",389.010009765625,391.980010986328,379.809997558594,383.100006103516
"318","CASY",2024-08-01,1,2024,2024-08-02,"After",376.579986572266,381.239990234375,369.690002441406,371.929992675781
"319","CASY",2023-07-31,2,2023,2023-07-28,"Before",250.830001831055,252.589996337891,250.509994506836,251.460006713867
"320","CASY",2023-07-31,2,2023,2023-07-31,"During",251.490005493164,253.979995727539,251.169998168945,252.660003662109
"321","CASY",2023-07-31,2,2023,2023-08-01,"After",253.119995117188,255.949996948242,248.020004272461,248.139999389648
"322","CASY",2022-07-29,3,2022,2022-07-28,"Before",198.660003662109,202.990005493164,197.059997558594,202.880004882812
"323","CASY",2022-07-29,3,2022,2022-07-29,"During",202.229995727539,203.619995117188,201.029998779297,202.649993896484
"324","CASY",2022-07-29,3,2022,2022-08-01,"After",201.619995117188,206.899993896484,201.110000610352,205.559997558594
"325","CASY",2021-10-29,4,2021,2021-10-28,"Before",189,190.759994506836,188.190002441406,188.5
"326","CASY",2021-10-29,4,2021,2021-10-29,"During",187.75,191.919998168945,187.75,191.539993286133
"327","CASY",2021-10-29,4,2021,2021-11-01,"After",192.449996948242,194.470001220703,191.399993896484,193.449996948242
"328","CASY",2021-01-29,5,2021,2021-01-28,"Before",207.550003051758,209.639999389648,195,195.309997558594
"329","CASY",2021-01-29,5,2021,2021-01-29,"During",194.820007324219,195.679992675781,187.009994506836,187.479995727539
"330","CASY",2021-01-29,5,2021,2021-02-01,"After",188.279998779297,188.419998168945,183.539993286133,185.210006713867
"331","CAT",2024-07-22,1,2024,2024-07-19,"Before",355.350006103516,356.489990234375,346.690002441406,347.630004882812
"332","CAT",2024-07-22,1,2024,2024-07-22,"During",348,348.730010986328,341.380004882812,347.869995117188
"333","CAT",2024-07-22,1,2024,2024-07-23,"After",345.730010986328,348.660003662109,341.380004882812,344.170013427734
"334","CAT",2023-07-19,2,2023,2023-07-18,"Before",257.630004882812,264.160003662109,256.929992675781,263.809997558594
"335","CAT",2023-07-19,2,2023,2023-07-19,"During",260.140014648438,262.920013427734,259.700012207031,262.75
"336","CAT",2023-07-19,2,2023,2023-07-20,"After",264.170013427734,265.399993896484,260.440002441406,261.089996337891
"337","CAT",2022-07-19,3,2022,2022-07-18,"Before",176.130004882812,176.699996948242,172.710006713867,173.490005493164
"338","CAT",2022-07-19,3,2022,2022-07-19,"During",173.899993896484,179.699996948242,172.880004882812,179.490005493164
"339","CAT",2022-07-19,3,2022,2022-07-20,"After",178.779998779297,180.800003051758,177.070007324219,179.970001220703
"340","CAT",2021-07-19,4,2021,2021-07-16,"Before",212.460006713867,212.699996948242,207.009994506836,207.949996948242
"341","CAT",2021-07-19,4,2021,2021-07-19,"During",202.270004272461,203.75,199.229995727539,203.080001831055
"342","CAT",2021-07-19,4,2021,2021-07-20,"After",203.039993286133,208.630004882812,202.309997558594,207.960006713867
"343","CAT",2019-07-19,5,2019,2019-07-18,"Before",134.869995117188,135.929992675781,134.039993286133,134.889999389648
"344","CAT",2019-07-19,5,2019,2019-07-19,"During",134.220001220703,137.050003051758,134.220001220703,136.229995727539
"345","CAT",2019-07-19,5,2019,2019-07-22,"After",136.369995117188,136.660003662109,134.600006103516,135.240005493164
"346","CB",2024-06-14,1,2024,2024-06-13,"Before",262.760009765625,263.209991455078,260.260009765625,263.209991455078
"347","CB",2024-06-14,1,2024,2024-06-14,"During",260.350006103516,262.380004882812,259.140014648438,259.459991455078
"348","CB",2024-06-14,1,2024,2024-06-17,"After",259.869995117188,261.380004882812,259.369995117188,260.720001220703
"349","CB",2023-06-15,2,2023,2023-06-14,"Before",191.699996948242,192.429992675781,188.589996337891,188.839996337891
"350","CB",2023-06-15,2,2023,2023-06-15,"During",188.020004272461,193,188,191.259994506836
"351","CB",2023-06-15,2,2023,2023-06-16,"After",192.399993896484,195.850006103516,191.949996948242,194.940002441406
"352","CB",2022-06-16,3,2022,2022-06-15,"Before",200.619995117188,202.940002441406,196.740005493164,199.279998779297
"353","CB",2022-06-16,3,2022,2022-06-16,"During",194.520004272461,194.619995117188,188.960006713867,189.190002441406
"354","CB",2022-06-16,3,2022,2022-06-17,"After",190,190.759994506836,187.360000610352,189.339996337891
"355","CB",2021-06-17,4,2021,2021-06-16,"Before",167.779998779297,169.279998779297,167.009994506836,167.5
"356","CB",2021-06-17,4,2021,2021-06-17,"During",167.25,167.429992675781,160.220001220703,160.270004272461
"357","CB",2021-06-17,4,2021,2021-06-18,"After",157.669998168945,159.410003662109,155.779998779297,156.009994506836
"358","CB",2020-06-18,5,2020,2020-06-17,"Before",130.559997558594,131.860000610352,128.710006713867,129.699996948242
"359","CB",2020-06-18,5,2020,2020-06-18,"During",127.800003051758,130.669998168945,127.099998474121,129.649993896484
"360","CB",2020-06-18,5,2020,2020-06-19,"After",132.309997558594,132.309997558594,127.459999084473,127.949996948242
"361","CBSH",2024-06-05,1,2024,2024-06-04,"Before",51.8285713195801,52.4952392578125,51.8190498352051,51.8571434020996
"362","CBSH",2024-06-05,1,2024,2024-06-05,"During",51.8476181030273,52.2190475463867,51.2761917114258,51.6476173400879
"363","CBSH",2024-06-05,1,2024,2024-06-06,"After",51.476188659668,51.9619064331055,51.3523826599121,51.704761505127
"364","CBSH",2024-03-06,2,2024,2024-03-05,"Before",49.466667175293,51.8285713195801,49.466667175293,51.533332824707
"365","CBSH",2024-03-06,2,2024,2024-03-06,"During",50.761905670166,51.1809501647949,49.9714279174805,50.476188659668
"366","CBSH",2024-03-06,2,2024,2024-03-07,"After",50.8666687011719,51.2000007629395,50.0190467834473,50.0571441650391
"367","CBSH",2023-09-05,3,2023,2023-09-01,"Before",44.8616790771484,45.6326522827148,44.8163261413574,45.3061218261719
"368","CBSH",2023-09-05,3,2023,2023-09-05,"During",44.8435363769531,44.9251708984375,44.2902488708496,44.4535140991211
"369","CBSH",2023-09-05,3,2023,2023-09-06,"After",44.2448997497559,44.716552734375,43.1111106872559,43.2743759155273
"370","CBSH",2023-03-06,4,2023,2023-03-03,"Before",59.4648513793945,59.9727897644043,58.8843536376953,59.8820877075195
"371","CBSH",2023-03-06,4,2023,2023-03-06,"During",59.3106575012207,59.8367347717285,58.956916809082,59.2018127441406
"372","CBSH",2023-03-06,4,2023,2023-03-07,"After",58.956916809082,58.9659843444824,57.6054420471191,57.8321990966797
"373","CBSH",2022-09-06,5,2022,2022-09-02,"Before",62.6213150024414,63.1564636230469,61.8956909179688,62.0317459106445
"374","CBSH",2022-09-06,5,2022,2022-09-06,"During",62.1678009033203,62.1678009033203,60.8253974914551,61.2970504760742
"375","CBSH",2022-09-06,5,2022,2022-09-07,"After",61.3696136474609,63.002269744873,61.1609992980957,62.9841270446777
"376","CBU",2024-09-13,1,2024,2024-09-12,"Before",56.8300018310547,56.8300018310547,55.7900009155273,56.5900001525879
"377","CBU",2024-09-13,1,2024,2024-09-13,"During",57,57.7000007629395,56.8699989318848,57.5900001525879
"378","CBU",2024-09-13,1,2024,2024-09-16,"After",57.8300018310547,58.4300003051758,56.7099990844727,57.9700012207031
"379","CBU",2023-09-14,2,2023,2023-09-13,"Before",44.2799987792969,44.2799987792969,43.2700004577637,43.5299987792969
"380","CBU",2023-09-14,2,2023,2023-09-14,"During",43.4799995422363,44.3600006103516,43.2799987792969,44.2599983215332
"381","CBU",2023-09-14,2,2023,2023-09-15,"After",43.8300018310547,44.2200012207031,43.3199996948242,43.6399993896484
"382","CBU",2022-09-14,3,2022,2022-09-13,"Before",64.6999969482422,64.7200012207031,63.0099983215332,63.3800010681152
"383","CBU",2022-09-14,3,2022,2022-09-14,"During",62.8300018310547,62.9599990844727,62.1100006103516,62.7599983215332
"384","CBU",2022-09-14,3,2022,2022-09-15,"After",62.7400016784668,63.939998626709,62.4300003051758,63.3699989318848
"385","CBU",2021-09-14,4,2021,2021-09-13,"Before",68.2699966430664,68.9899978637695,67.5899963378906,68.5899963378906
"386","CBU",2021-09-14,4,2021,2021-09-14,"During",68.1800003051758,68.1800003051758,66.379997253418,66.9899978637695
"387","CBU",2021-09-14,4,2021,2021-09-15,"After",67.3199996948242,68.0699996948242,66.7300033569336,66.8899993896484
"388","CBU",2020-09-14,5,2020,2020-09-11,"Before",58.689998626709,58.7000007629395,57.75,58.3300018310547
"389","CBU",2020-09-14,5,2020,2020-09-14,"During",57.9000015258789,59.2599983215332,57.8199996948242,58.5099983215332
"390","CBU",2020-09-14,5,2020,2020-09-15,"After",58.5800018310547,58.6300010681152,57.3800010681152,58.0400009155273
"391","CFR",2024-08-30,1,2024,2024-08-29,"Before",113.389999389648,113.699996948242,111.550003051758,112.419998168945
"392","CFR",2024-08-30,1,2024,2024-08-30,"During",112,112.419998168945,111,112.230003356934
